Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR6160753,2021-07-03 09:04:00,2021-07-12 10:21:10,1027741,515925982,1027741,502,317,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160753,ERX5797205,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,1B12DD3B80D0682AF0144F6A3104F331,A107C9DA5F6879AAB27EDFE90C37BA5E
ERR6160754,2021-07-03 09:04:00,2021-07-12 10:20:29,1094695,549536890,1094695,502,342,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160754,ERX5797206,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,2948A34ABECF20667547EE25FE47729D,07C1DBE8D9CAD404C00B6E42122185F8
ERR6160755,2021-07-03 09:04:00,2021-07-12 10:21:00,1428883,717299266,1428883,502,444,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160755,ERX5797207,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,2B023D91264756EC8F7470B91E33730A,DED6DF14B13B1A3199CD32998D5BED12
ERR6160756,2021-07-03 09:04:00,2021-07-12 10:22:10,1611542,808994084,1611542,502,505,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160756,ERX5797208,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,84B531BD4E0363D53183B0916A01A513,1E46D6798B90345C1AFC4D49971141FC
ERR6160757,2021-07-03 09:04:00,2021-07-12 10:19:44,861870,432658740,861870,502,269,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160757,ERX5797209,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,573643BCB34CF6D8D1797AA8CC04CEEF,21302793658FED46D20C73C2ACFC2D99
ERR6160758,2021-07-03 09:04:00,2021-07-12 10:19:09,757851,380441202,757851,502,244,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160758,ERX5797210,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,ADC6E5F2507B0C44EDAB6CC37E1B4C2D,0E43A0722E62B8DB83EC0576C11F6574
ERR6160759,2021-07-03 09:04:00,2021-07-12 10:20:08,1317178,661223356,1317178,502,403,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160759,ERX5797211,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,3DE433252B1C2C6AF0F99028891AF450,02532610C5D32A0ED5B56FF491082116
ERR6160760,2021-07-03 09:04:00,2021-07-12 10:20:50,1275634,640368268,1275634,502,410,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160760,ERX5797212,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,5A03238F819EEBA71916C9BD9AC902CD,68B6BD17098068E1563214B907347B41
ERR6160761,2021-07-03 09:04:00,2021-07-12 10:20:40,914206,458931412,914206,502,287,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160761,ERX5797213,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,B881F1E1614AA84D61A613F1DA839D92,D3A6B0DB2754249F4C8B972CDE6E0B97
ERR6160762,2021-07-03 09:04:00,2021-07-12 11:46:16,3826325,1920815150,3826325,502,1190,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160762,ERX5797214,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,363FCA96C15E83BB779A75DCF9457B0B,6F98C108105B04AE7DE94E672E4FCA71
ERR6160763,2021-07-03 09:04:00,2021-07-12 10:22:12,1891408,949486816,1891408,502,590,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160763,ERX5797215,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,71E2815D44DD70A91E1AA4488E7374D8,F287A9384C0073030561771C004B00B2
ERR6160764,2021-07-03 09:04:00,2021-07-12 10:20:38,1039758,521958516,1039758,502,335,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160764,ERX5797216,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,DBC373A6CACE1A1493FAC2FC0E9D3C2E,E56CD1F9DB3C4861FADAA30C8CF06D65
ERR6160765,2021-07-03 09:04:00,2021-07-12 10:20:07,714709,358783918,714709,502,225,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160765,ERX5797217,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,B2830BAD5DFB54E080689D044883AFCA,66E4BE37B711AEBDE1E6BD025F40BE37
ERR6160766,2021-07-03 09:04:00,2021-07-12 10:19:00,443152,222462304,443152,502,144,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160766,ERX5797218,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,83D918FC3C0515B539EA9D660E1558A8,06164E01AE40CFE0D3393CDF7EC4904B
ERR6160767,2021-07-03 09:04:00,2021-07-12 10:21:23,1139864,572211728,1139864,502,360,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160767,ERX5797219,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,00A84D1018ACFA8BD58F41B0760DEC4F,2F4BAED7CD09648CE1E139B83FE74F43
ERR6160768,2021-07-03 09:04:00,2021-07-12 10:22:13,1094764,549571528,1094764,502,349,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160768,ERX5797220,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,1C2BBCBE934D3465AB111CF18C4C4D69,CAB1C03DC6E25434B9F341E85E8CDAF5
ERR6160769,2021-07-03 09:04:00,2021-07-12 10:21:26,1311128,658186256,1311128,502,405,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160769,ERX5797221,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,4CD669AE5CBD1F5B077BF7B232635652,F49062916B631846CAA47F891792ABBD
ERR6160770,2021-07-03 09:04:00,2021-07-12 11:53:28,6170567,3097624634,6170567,502,1898,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160770,ERX5797222,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,7FD1BD85376057395515E34B5D133DFE,BA1FA0EC857F1EFCC39D4FEACB6D956A
ERR6160771,2021-07-03 09:04:00,2021-07-12 10:21:00,1137306,570927612,1137306,502,363,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160771,ERX5797223,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,FC0C699A8C98A03FD3340403F5A36240,882C2E15094F73C2F31876C4E2129460
ERR6160772,2021-07-03 09:04:00,2021-07-12 10:22:41,1090191,547275882,1090191,502,351,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160772,ERX5797224,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,D0256AFCF55E5C47A9BA453D155D3DB3,B47687D0AFB7B25FD7CDAB91F9BAAE2C
ERR6160773,2021-07-03 09:04:00,2021-07-12 10:19:42,521373,261729246,521373,502,171,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160773,ERX5797225,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,E26512137200365F8F0D48EB74D5A67F,B5EEC4075E13B93E56254163CD8283F1
ERR6160774,2021-07-03 09:04:00,2021-07-12 10:19:40,381551,191538602,381551,502,124,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160774,ERX5797226,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,E4464C323108771CDCA97AFFAFBF2798,A98C5C35FE387C368CB683CB8FEE66A1
ERR6160775,2021-07-03 09:04:00,2021-07-12 10:20:03,403943,202779386,403943,502,126,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160775,ERX5797227,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,8803828B3B0EA25120145055F2FBD31A,22576F7D3F33D6AC7FCD47BC48ED42A1
ERR6160776,2021-07-03 09:04:00,2021-07-12 10:22:13,815156,409208312,815156,502,262,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160776,ERX5797228,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,7460D79163F3F8C16655E7E0E896B301,E2819325136D5F0BCBE3588160047B8B
ERR6160777,2021-07-03 09:04:00,2021-07-12 10:20:32,553776,277995552,553776,502,175,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160777,ERX5797229,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,4138A21B8ED9D656506CF6424868D087,535D8C8DE7CB21B36DC3BE36B344B07D
ERR6160778,2021-07-03 09:04:00,2021-07-12 10:22:45,1480897,743410294,1480897,502,451,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160778,ERX5797230,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,EF423CAF672B11808F09689DFFFB7F0F,F2E9E1569E3BCCDF834C4F060245C104
ERR6160779,2021-07-03 09:04:00,2021-07-12 10:21:26,812711,407980922,812711,502,255,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160779,ERX5797231,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,65936AA94444969876D8B524B224C079,3D2D5B1B3B26A33AABF19C9BED2E71B8
ERR6160780,2021-07-03 09:04:00,2021-07-12 10:21:28,662279,332464058,662279,502,213,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160780,ERX5797232,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,C493EAC03084FAB686A8313107C359A6,0022AF1D58CBD99A1B97A02FC750B13F
ERR6160824,2021-07-03 09:04:01,2021-07-12 11:44:51,742134,372551268,742134,502,234,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160824,ERX5797276,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,38581A7395600765F2E1591B1C0DCF52,DB0AB8E1A96078E75140BB6C6AD135FB
ERR6160825,2021-07-03 09:04:01,2021-07-12 11:43:51,800615,401908730,800615,502,251,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160825,ERX5797277,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,667360865787B65EC3312358B7812FC6,16A6CA3C5E865322FB49397316579D54
ERR6160826,2021-07-03 09:04:01,2021-07-12 11:46:27,1214741,609799982,1214741,502,383,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160826,ERX5797278,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,0F36AB51151BC48D4D4A8D3D0A73667E,B24CF014685231AB2113D3C1286A628A
ERR6160840,2021-07-03 09:04:01,2021-07-12 11:47:27,1427309,716509118,1427309,502,449,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160840,ERX5797292,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,2DC4493FBD3DFCD5E1CDF1D2B24E42D3,F13A9601EFC76F68682500D4DFC07D0D
ERR6160841,2021-07-03 09:04:01,2021-07-12 11:45:17,613837,308146174,613837,502,196,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160841,ERX5797293,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,6962C56E0D07F4BCC145E1EFCF280843,4467768BBEA1F5F6BCB6EA4C4204F5AC
ERR6160819,2021-07-03 09:04:01,2021-07-12 11:52:50,4618695,2318584890,4618695,502,1463,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160819,ERX5797271,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,BF2B0D11504794E73C1FD7E43031DD19,85CD5E33333B16A5108989BECACE7673
ERR6160820,2021-07-03 09:04:01,2021-07-12 11:45:57,1294081,649628662,1294081,502,419,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160820,ERX5797272,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044596,SAMEA9310024,simple,562,Escherichia coli,SAMEA9310024,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,830F82E03C33DC2D6B913F5B6AAF596A,5F5EA7B271D31B02BD3BBE395FC55DDF
ERR6160821,2021-07-03 09:04:01,2021-07-12 11:44:17,1110869,557656238,1110869,502,351,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160821,ERX5797273,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,B06D7E013A8936A5CD4CF1BFD05FA6A5,D3B9EBC166977CB0D8C636E3F73FB5D0
ERR6160822,2021-07-03 09:04:01,2021-07-12 11:49:56,2993244,1502608488,2993244,502,932,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160822,ERX5797274,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,E668572B3E131F44534E3B2B1B87BDC3,DC6F96B8D295994D1CD09F7465A92322
ERR6160823,2021-07-03 09:04:01,2021-07-12 11:44:00,1170117,587398734,1170117,502,370,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160823,ERX5797275,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,2B6A34FFE9FD47260ED2BFAC70CDCD75,DF800B1EC2796030AC463530072521A6
ERR6160781,2021-07-03 09:04:00,2021-07-12 10:20:51,507984,255007968,507984,502,168,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160781,ERX5797233,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,335D1A47BF66C7A253894EE397FBD466,CF543D6FA4ABB719EB70A57028BD8D6E
ERR6160782,2021-07-03 09:04:00,2021-07-12 10:21:29,1019160,511618320,1019160,502,337,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160782,ERX5797234,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,1BD36D8340932058E509A305C259F160,B11789D7F2818F141224FE84AF2A6961
ERR6160783,2021-07-03 09:04:00,2021-07-12 10:22:17,1014908,509483816,1014908,502,340,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160783,ERX5797235,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,6683154891273D1C9469A15970BB9113,86D627F094EAB1031F60B76F4EC62308
ERR6160784,2021-07-03 09:04:00,2021-07-12 10:20:24,423980,212837960,423980,502,140,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160784,ERX5797236,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,EEAF04076FF99276E99C656AC19802E2,B6B17C9EB0EC47FD07F8ACCA51411293
ERR6160785,2021-07-03 09:04:00,2021-07-12 10:20:29,444517,223147534,444517,502,145,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160785,ERX5797237,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,1AB8A20D9D1F624F9CF514EE4476C3E9,9ECE38D194B575BF174F4862662DF125
ERR6160786,2021-07-03 09:04:00,2021-07-12 11:26:13,2209517,1109177534,2209517,502,741,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160786,ERX5797238,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,3D91B83598B83A7C1A54A1618CA979CB,CE0CE2474E849AE3EE514D9B324123F5
ERR6160787,2021-07-03 09:04:00,2021-07-12 10:22:05,836617,419981734,836617,502,254,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160787,ERX5797239,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,E80D2A1AEB343ADAB1F054879EC70AA0,E3C93976D32B5AC80BC5446C8F6EF31B
ERR6160788,2021-07-03 09:04:00,2021-07-12 10:21:04,492571,247270642,492571,502,159,,https://sra-download.ncbi.nlm.nih.gov/traces/era5/ERR/ERR6160/ERR6160788,ERX5797240,unspecified,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2500,ERP130124,PRJEB45949,,742645,ERS7044597,SAMEA9310025,simple,562,Escherichia coli,SAMEA9310025,,,,,,,no,,,,,UNIVERSITY OF BRISTOL,ERA5096636,,public,471381CFD98DCD8531F4E4FE3538DC18,F9BF0420CC511BD1768E8F9BD7A29FB1
